ex	em	z
594	551.309	0
594	552.983	0
594	554.658	0
594	556.332	0
594	558.007	0
594	559.683	0
594	561.358	0
594	563.034	0
594	564.71	0
594	566.386	0
594	568.063	0
594	569.739	0
594	571.416	0
594	573.093	0
594	574.771	0
594	576.448	0
594	578.126	0
594	579.804	0
594	581.483	0
594	583.161	0
594	584.84	0
594	586.519	0
594	588.198	0
594	589.878	0
594	591.557	0
594	593.237	0
594	594.917	0
594	596.597	0
594	598.277	0
594	599.958	0
594	601.639	0
594	603.32	0
594	605.001	0
594	606.682	0.00221344051474675
594	608.364	1.71452959896739e-4
594	610.045	0.00139206728519942
594	611.727	0.00118674954827611
594	613.409	-0.00500967615539975
594	615.091	0.00702853748508569
594	616.774	-0.0010646856641454
594	618.456	-0.00475591350312044
594	620.139	0.00110611994791284
593	212.423	0
593	213.993	0
593	215.563	0
593	217.134	0
593	218.706	0
593	220.279	0
593	221.852	0
593	223.426	0
593	225	0
593	226.576	0
593	228.152	0
593	229.728	0
593	231.305	0
593	232.883	0
593	234.462	0
593	236.042	0
593	237.622	0
593	239.202	0
593	240.784	0
593	242.366	0
593	243.948	0
593	245.532	0
593	247.116	0
593	248.701	0
593	250.286	0
593	251.872	0
593	253.459	0
593	255.046	0
593	256.634	0
593	258.223	0
593	259.812	0
593	261.402	0
593	262.993	0
593	264.584	0
593	266.176	0
593	267.769	0
593	269.362	0
593	270.956	0
593	272.551	0
593	274.146	0
593	275.742	0
593	277.338	0
593	278.935	0
593	280.533	0
593	282.131	0
593	283.73	0
593	285.33	0
593	286.93	0
593	288.531	0
593	290.132	0
593	291.735	0
593	293.337	0
593	294.941	0
593	296.545	0
593	298.149	0
593	299.754	0
593	301.36	0
593	302.966	0
593	304.573	0
593	306.181	0
593	307.789	0
593	309.398	0
593	311.007	0
593	312.617	0
593	314.228	0
593	315.839	0
593	317.451	0
593	319.063	0
593	320.676	0
593	322.29	0
593	323.904	0
593	325.519	0
593	327.134	0
593	328.75	0
593	330.366	0
593	331.983	0
593	333.601	0
593	335.219	0
593	336.838	0
593	338.457	0
593	340.077	0
593	341.697	0
593	343.318	0
593	344.94	0
593	346.562	0
593	348.185	0
593	349.808	0
593	351.432	0
593	353.056	0
593	354.681	0
593	356.306	0
593	357.932	0
593	359.558	0
593	361.185	0
593	362.813	0
593	364.441	0
593	366.07	0
593	367.699	0
593	369.328	0
593	370.959	0
593	372.589	0
593	374.221	0
593	375.852	0
593	377.485	0
593	379.117	0
593	380.751	0
593	382.384	0
593	384.019	0
593	385.654	0
593	387.289	0
593	388.925	0
593	390.561	0
593	392.198	0
593	393.835	0
593	395.473	0
593	397.111	0
593	398.75	0
593	400.39	0
593	402.029	0
593	403.67	0
593	405.31	0
593	406.951	0
593	408.593	0
593	410.235	0
593	411.878	0
593	413.521	0
593	415.165	0
593	416.809	0
593	418.453	0
593	420.098	0
593	421.744	0
593	423.39	0
593	425.036	0
593	426.683	0
593	428.33	0
593	429.978	0
593	431.626	0
593	433.274	0
593	434.923	0
593	436.573	0
593	438.223	0
593	439.873	0
593	441.524	0
593	443.175	0
593	444.827	0
593	446.479	0
593	448.131	0
593	449.784	0
593	451.437	0
593	453.091	0
593	454.745	0
593	456.4	0
593	458.055	0
593	459.71	0
593	461.366	0
593	463.022	0
593	464.678	0
593	466.335	0
593	467.993	0
593	469.651	0
593	471.309	0
593	472.967	0
593	474.626	0
593	476.285	0
593	477.945	0
593	479.605	0
593	481.265	0
593	482.926	0
593	484.587	0
593	486.249	0
593	487.911	0
593	489.573	0
593	491.236	0
593	492.899	0
593	494.562	0
593	496.226	0
593	497.89	0
593	499.554	0
593	501.219	0
593	502.884	0
593	504.549	0
593	506.215	0
593	507.881	0
593	509.548	0
593	511.214	0
593	512.881	0
593	514.549	0
593	516.217	0
593	517.885	0
593	519.553	0
593	521.222	0
593	522.891	0
593	524.56	0
593	526.23	0
593	527.9	0
593	529.57	0
593	531.24	0
593	532.911	0
593	534.582	0
593	536.254	0
593	537.925	0
593	539.597	0
593	541.27	0
593	542.942	0
593	544.615	0
593	546.288	0
593	547.961	0
593	549.635	0
593	551.309	0
593	552.983	0
593	554.658	0
593	556.332	0
593	558.007	0
593	559.683	0
593	561.358	0
593	563.034	0
593	564.71	0
593	566.386	0
593	568.063	0
593	569.739	0
593	571.416	0
593	573.093	0
593	574.771	0
593	576.448	0
593	578.126	0
593	579.804	0
593	581.483	0
593	583.161	0
593	584.84	0
593	586.519	0
593	588.198	0
593	589.878	0
593	591.557	0
593	593.237	0
593	594.917	0
593	596.597	0
593	598.277	0
593	599.958	0
593	601.639	0
593	603.32	0
593	605.001	0.00143673979807747
593	606.682	0.00421005264093719
593	608.364	-7.58313131277461e-4
593	610.045	0.00313900086202673
593	611.727	0.00815676745028012
593	613.409	-0.00557897342663497
593	615.091	0.00171164656788406
593	616.774	-0.0015882889214259
593	618.456	0.00145537415089723
593	620.139	6.5131432936408e-4
592	212.423	0
592	213.993	0
592	215.563	0
592	217.134	0
592	218.706	0
592	220.279	0
592	221.852	0
592	223.426	0
592	225	0
592	226.576	0
592	228.152	0
592	229.728	0
592	231.305	0
592	232.883	0
592	234.462	0
592	236.042	0
592	237.622	0
592	239.202	0
592	240.784	0
592	242.366	0
592	243.948	0
592	245.532	0
592	247.116	0
592	248.701	0
592	250.286	0
592	251.872	0
592	253.459	0
592	255.046	0
592	256.634	0
592	258.223	0
592	259.812	0
592	261.402	0
592	262.993	0
592	264.584	0
592	266.176	0
592	267.769	0
592	269.362	0
592	270.956	0
592	272.551	0
592	274.146	0
592	275.742	0
592	277.338	0
592	278.935	0
592	280.533	0
592	282.131	0
592	283.73	0
592	285.33	0
592	286.93	0
592	288.531	0
592	290.132	0
592	291.735	0
592	293.337	0
592	294.941	0
592	296.545	0
592	298.149	0
592	299.754	0
592	301.36	0
592	302.966	0
592	304.573	0
592	306.181	0
592	307.789	0
592	309.398	0
592	311.007	0
592	312.617	0
592	314.228	0
592	315.839	0
592	317.451	0
592	319.063	0
592	320.676	0
592	322.29	0
592	323.904	0
592	325.519	0
592	327.134	0
592	328.75	0
592	330.366	0
592	331.983	0
592	333.601	0
592	335.219	0
592	336.838	0
592	338.457	0
592	340.077	0
592	341.697	0
592	343.318	0
592	344.94	0
592	346.562	0
592	348.185	0
592	349.808	0
592	351.432	0
592	353.056	0
592	354.681	0
592	356.306	0
592	357.932	0
592	359.558	0
592	361.185	0
592	362.813	0
592	364.441	0
592	366.07	0
592	367.699	0
592	369.328	0
592	370.959	0
592	372.589	0
592	374.221	0
592	375.852	0
592	377.485	0
592	379.117	0
592	380.751	0
592	382.384	0
592	384.019	0
592	385.654	0
592	387.289	0
592	388.925	0
592	390.561	0
592	392.198	0
592	393.835	0
592	395.473	0
592	397.111	0
592	398.75	0
592	400.39	0
592	402.029	0
592	403.67	0
592	405.31	0
592	406.951	0
592	408.593	0
592	410.235	0
592	411.878	0
592	413.521	0
592	415.165	0
592	416.809	0
592	418.453	0
592	420.098	0
592	421.744	0
592	423.39	0
592	425.036	0
592	426.683	0
592	428.33	0
592	429.978	0
592	431.626	0
592	433.274	0
592	434.923	0
592	436.573	0
592	438.223	0
592	439.873	0
592	441.524	0
592	443.175	0
592	444.827	0
592	446.479	0
592	448.131	0
592	449.784	0
592	451.437	0
592	453.091	0
592	454.745	0
592	456.4	0
592	458.055	0
592	459.71	0
592	461.366	0
592	463.022	0
592	464.678	0
592	466.335	0
592	467.993	0
592	469.651	0
592	471.309	0
592	472.967	0
592	474.626	0
592	476.285	0
592	477.945	0
592	479.605	0
592	481.265	0
592	482.926	0
592	484.587	0
592	486.249	0
592	487.911	0
592	489.573	0
592	491.236	0
592	492.899	0
592	494.562	0
592	496.226	0
592	497.89	0
592	499.554	0
592	501.219	0
592	502.884	0
592	504.549	0
592	506.215	0
592	507.881	0
592	509.548	0
592	511.214	0
592	512.881	0
592	514.549	0
592	516.217	0
592	517.885	0
592	519.553	0
592	521.222	0
592	522.891	0
592	524.56	0
592	526.23	0
592	527.9	0
592	529.57	0
592	531.24	0
592	532.911	0
592	534.582	0
592	536.254	0
592	537.925	0
592	539.597	0
592	541.27	0
592	542.942	0
592	544.615	0
592	546.288	0
592	547.961	0
592	549.635	0
592	551.309	0
592	552.983	0
592	554.658	0
592	556.332	0
592	558.007	0
592	559.683	0
592	561.358	0
592	563.034	0
592	564.71	0
592	566.386	0
592	568.063	0
592	569.739	0
592	571.416	0
592	573.093	0
592	574.771	0
592	576.448	0
592	578.126	0
592	579.804	0
592	581.483	0
592	583.161	0
592	584.84	0
592	586.519	0
592	588.198	0
592	589.878	0
592	591.557	0
592	593.237	0
592	594.917	0
592	596.597	0
592	598.277	0
592	599.958	0
592	601.639	0
592	603.32	0
592	605.001	-0.00276469469413402
592	606.682	0.00644818711785623
592	608.364	0.00210123370892825
592	610.045	0.00364965549514583
592	611.727	0.0028965938210231
592	613.409	0.00324242237476045
592	615.091	0.00687802070766015
592	616.774	1.40227366378283e-4
592	618.456	0.00288647288848035
592	620.139	-0.00455224972274873
591	212.423	0
591	213.993	0
591	215.563	0
591	217.134	0
591	218.706	0
591	220.279	0
591	221.852	0
591	223.426	0
591	225	0
591	226.576	0
591	228.152	0
591	229.728	0
591	231.305	0
591	232.883	0
591	234.462	0
591	236.042	0
591	237.622	0
591	239.202	0
591	240.784	0
591	242.366	0
591	243.948	0
591	245.532	0
591	247.116	0
591	248.701	0
591	250.286	0
591	251.872	0
591	253.459	0
591	255.046	0
591	256.634	0
591	258.223	0
591	259.812	0
591	261.402	0
591	262.993	0
591	264.584	0
591	266.176	0
591	267.769	0
591	269.362	0
591	270.956	0
591	272.551	0
591	274.146	0
591	275.742	0
591	277.338	0
591	278.935	0
591	280.533	0
591	282.131	0
591	283.73	0
591	285.33	0
591	286.93	0
591	288.531	0
591	290.132	0
591	291.735	0
591	293.337	0
591	294.941	0
591	296.545	0
591	298.149	0
591	299.754	0
591	301.36	0
591	302.966	0
591	304.573	0
591	306.181	0
591	307.789	0
591	309.398	0
591	311.007	0
591	312.617	0
591	314.228	0
591	315.839	0
591	317.451	0
591	319.063	0
591	320.676	0
591	322.29	0
591	323.904	0
591	325.519	0
591	327.134	0
591	328.75	0
591	330.366	0
591	331.983	0
591	333.601	0
591	335.219	0
591	336.838	0
591	338.457	0
591	340.077	0
591	341.697	0
591	343.318	0
591	344.94	0
591	346.562	0
591	348.185	0
591	349.808	0
591	351.432	0
591	353.056	0
591	354.681	0
591	356.306	0
591	357.932	0
591	359.558	0
591	361.185	0
591	362.813	0
591	364.441	0
591	366.07	0
591	367.699	0
591	369.328	0
591	370.959	0
591	372.589	0
591	374.221	0
591	375.852	0
591	377.485	0
591	379.117	0
591	380.751	0
591	382.384	0
591	384.019	0
591	385.654	0
591	387.289	0
591	388.925	0
591	390.561	0
591	392.198	0
591	393.835	0
591	395.473	0
591	397.111	0
591	398.75	0
591	400.39	0
591	402.029	0
591	403.67	0
591	405.31	0
591	406.951	0
591	408.593	0
591	410.235	0
591	411.878	0
591	413.521	0
591	415.165	0
591	416.809	0
591	418.453	0
591	420.098	0
591	421.744	0
591	423.39	0
591	425.036	0
591	426.683	0
591	428.33	0
591	429.978	0
591	431.626	0
591	433.274	0
591	434.923	0
591	436.573	0
591	438.223	0
591	439.873	0
591	441.524	0
591	443.175	0
591	444.827	0
591	446.479	0
591	448.131	0
591	449.784	0
591	451.437	0
591	453.091	0
591	454.745	0
591	456.4	0
591	458.055	0
591	459.71	0
591	461.366	0
591	463.022	0
591	464.678	0
591	466.335	0
591	467.993	0
591	469.651	0
591	471.309	0
591	472.967	0
591	474.626	0
591	476.285	0
591	477.945	0
591	479.605	0
591	481.265	0
591	482.926	0
591	484.587	0
591	486.249	0
591	487.911	0
591	489.573	0
591	491.236	0
591	492.899	0
591	494.562	0
591	496.226	0
591	497.89	0
591	499.554	0
591	501.219	0
591	502.884	0
591	504.549	0
591	506.215	0
591	507.881	0
591	509.548	0
591	511.214	0
591	512.881	0
591	514.549	0
591	516.217	0
591	517.885	0
591	519.553	0
591	521.222	0
591	522.891	0
591	524.56	0
591	526.23	0
591	527.9	0
591	529.57	0
591	531.24	0
591	532.911	0
591	534.582	0
591	536.254	0
591	537.925	0
591	539.597	0
591	541.27	0
591	542.942	0
591	544.615	0
591	546.288	0
591	547.961	0
591	549.635	0
591	551.309	0
591	552.983	0
591	554.658	0
591	556.332	0
591	558.007	0
591	559.683	0
591	561.358	0
591	563.034	0
591	564.71	0
591	566.386	0
591	568.063	0
591	569.739	0
591	571.416	0
591	573.093	0
591	574.771	0
591	576.448	0
591	578.126	0
591	579.804	0
591	581.483	0
591	583.161	0
591	584.84	0
591	586.519	0
591	588.198	0
591	589.878	0
591	591.557	0
591	593.237	0
591	594.917	0
591	596.597	0
591	598.277	0
591	599.958	0
591	601.639	0
591	603.32	-3.45971853049195e-5
591	605.001	0.00278581360289373
591	606.682	0.00196294589334129
591	608.364	-2.86442500613319e-4
591	610.045	-0.00174452171906831
591	611.727	0.00394274882753984
591	613.409	-0.00129843008079209
591	615.091	0.00590310940560976
591	616.774	-0.00335317444744551
591	618.456	-0.00134987396390995
591	620.139	0.00390897067764174
590	212.423	0
590	213.993	0
590	215.563	0
590	217.134	0
590	218.706	0
590	220.279	0
590	221.852	0
590	223.426	0
590	225	0
590	226.576	0
590	228.152	0
590	229.728	0
590	231.305	0
590	232.883	0
590	234.462	0
590	236.042	0
590	237.622	0
590	239.202	0
590	240.784	0
590	242.366	0
590	243.948	0
590	245.532	0
590	247.116	0
590	248.701	0
590	250.286	0
590	251.872	0
590	253.459	0
590	255.046	0
590	256.634	0
590	258.223	0
590	259.812	0
590	261.402	0
590	262.993	0
590	264.584	0
590	266.176	0
590	267.769	0
590	269.362	0
590	270.956	0
590	272.551	0
590	274.146	0
590	275.742	0
590	277.338	0
590	278.935	0
590	280.533	0
590	282.131	0
590	283.73	0
590	285.33	0
590	286.93	0
590	288.531	0
590	290.132	0
590	291.735	0
590	293.337	0
590	294.941	0
590	296.545	0
590	298.149	0
590	299.754	0
590	301.36	0
590	302.966	0
590	304.573	0
590	306.181	0
590	307.789	0
590	309.398	0
590	311.007	0
590	312.617	0
590	314.228	0
590	315.839	0
590	317.451	0
590	319.063	0
590	320.676	0
590	322.29	0
590	323.904	0
590	325.519	0
590	327.134	0
590	328.75	0
590	330.366	0
590	331.983	0
590	333.601	0
590	335.219	0
590	336.838	0
590	338.457	0
590	340.077	0
590	341.697	0
590	343.318	0
590	344.94	0
590	346.562	0
590	348.185	0
590	349.808	0
590	351.432	0
590	353.056	0
590	354.681	0
590	356.306	0
590	357.932	0
590	359.558	0
590	361.185	0
590	362.813	0
590	364.441	0
590	366.07	0
590	367.699	0
590	369.328	0
590	370.959	0
590	372.589	0
590	374.221	0
590	375.852	0
590	377.485	0
590	379.117	0
590	380.751	0
590	382.384	0
590	384.019	0
590	385.654	0
590	387.289	0
590	388.925	0
590	390.561	0
590	392.198	0
590	393.835	0
590	395.473	0
590	397.111	0
590	398.75	0
590	400.39	0
590	402.029	0
590	403.67	0
590	405.31	0
590	406.951	0
590	408.593	0
590	410.235	0
590	411.878	0
590	413.521	0
590	415.165	0
590	416.809	0
590	418.453	0
590	420.098	0
590	421.744	0
590	423.39	0
590	425.036	0
590	426.683	0
590	428.33	0
590	429.978	0
590	431.626	0
590	433.274	0
590	434.923	0
590	436.573	0
590	438.223	0
590	439.873	0
590	441.524	0
590	443.175	0
590	444.827	0
590	446.479	0
590	448.131	0
590	449.784	0
590	451.437	0
590	453.091	0
590	454.745	0
590	456.4	0
590	458.055	0
590	459.71	0
590	461.366	0
590	463.022	0
590	464.678	0
590	466.335	0
590	467.993	0
590	469.651	0
590	471.309	0
590	472.967	0
590	474.626	0
590	476.285	0
590	477.945	0
590	479.605	0
590	481.265	0
590	482.926	0
590	484.587	0
590	486.249	0
590	487.911	0
590	489.573	0
590	491.236	0
590	492.899	0
590	494.562	0
590	496.226	0
590	497.89	0
590	499.554	0
590	501.219	0
590	502.884	0
590	504.549	0
590	506.215	0
590	507.881	0
590	509.548	0
590	511.214	0
590	512.881	0
590	514.549	0
590	516.217	0
590	517.885	0
590	519.553	0
590	521.222	0
590	522.891	0
590	524.56	0
590	526.23	0
590	527.9	0
590	529.57	0
590	531.24	0
590	532.911	0
590	534.582	0
590	536.254	0
590	537.925	0
590	539.597	0
590	541.27	0
590	542.942	0
590	544.615	0
590	546.288	0
590	547.961	0
590	549.635	0
590	551.309	0
590	552.983	0
590	554.658	0
590	556.332	0
590	558.007	0
590	559.683	0
590	561.358	0
590	563.034	0
590	564.71	0
590	566.386	0
590	568.063	0
590	569.739	0
590	571.416	0
590	573.093	0
590	574.771	0
590	576.448	0
590	578.126	0
590	579.804	0
590	581.483	0
590	583.161	0
590	584.84	0
590	586.519	0
590	588.198	0
590	589.878	0
590	591.557	0
590	593.237	0
590	594.917	0
590	596.597	0
590	598.277	0
590	599.958	0
590	601.639	0
590	603.32	0.00203810553465393
590	605.001	1.7239980661747e-4
590	606.682	0.00710331412715391
590	608.364	-0.00297639540069188
590	610.045	0.00223072479681315
590	611.727	9.6312815762575e-4
590	613.409	3.19220392362973e-4
590	615.091	0.00558844445773437
590	616.774	-4.7727066831945e-4
590	618.456	0.00122814038584318
590	620.139	0.00140161196933774
589	212.423	0
589	213.993	0
589	215.563	0
589	217.134	0
589	218.706	0
589	220.279	0
589	221.852	0
589	223.426	0
589	225	0
589	226.576	0
589	228.152	0
589	229.728	0
589	231.305	0
589	232.883	0
589	234.462	0
589	236.042	0
589	237.622	0
589	239.202	0
589	240.784	0
589	242.366	0
589	243.948	0
589	245.532	0
589	247.116	0
589	248.701	0
589	250.286	0
589	251.872	0
589	253.459	0
589	255.046	0
589	256.634	0
589	258.223	0
589	259.812	0
589	261.402	0
589	262.993	0
589	264.584	0
589	266.176	0
589	267.769	0
589	269.362	0
589	270.956	0
589	272.551	0
589	274.146	0
589	275.742	0
589	277.338	0
589	278.935	0
589	280.533	0
589	282.131	0
589	283.73	0
589	285.33	0
589	286.93	0
589	288.531	0
589	290.132	0
589	291.735	0
589	293.337	0
589	294.941	0
589	296.545	0
589	298.149	0
589	299.754	0
589	301.36	0
589	302.966	0
589	304.573	0
589	306.181	0
589	307.789	0
589	309.398	0
589	311.007	0
589	312.617	0
589	314.228	0
589	315.839	0
589	317.451	0
589	319.063	0
589	320.676	0
589	322.29	0
589	323.904	0
589	325.519	0
589	327.134	0
589	328.75	0
589	330.366	0
589	331.983	0
589	333.601	0
589	335.219	0
589	336.838	0
589	338.457	0
589	340.077	0
589	341.697	0
589	343.318	0
589	344.94	0
589	346.562	0
589	348.185	0
589	349.808	0
589	351.432	0
589	353.056	0
589	354.681	0
589	356.306	0
589	357.932	0
589	359.558	0
589	361.185	0
589	362.813	0
589	364.441	0
589	366.07	0
589	367.699	0
589	369.328	0
589	370.959	0
589	372.589	0
589	374.221	0
589	375.852	0
589	377.485	0
589	379.117	0
589	380.751	0
589	382.384	0
589	384.019	0
589	385.654	0
589	387.289	0
589	388.925	0
589	390.561	0
589	392.198	0
589	393.835	0
589	395.473	0
589	397.111	0
589	398.75	0
589	400.39	0
589	402.029	0
589	403.67	0
589	405.31	0
589	406.951	0
589	408.593	0
589	410.235	0
589	411.878	0
589	413.521	0
589	415.165	0
589	416.809	0
589	418.453	0
589	420.098	0
589	421.744	0
589	423.39	0
589	425.036	0
589	426.683	0
589	428.33	0
589	429.978	0
589	431.626	0
589	433.274	0
589	434.923	0
589	436.573	0
589	438.223	0
589	439.873	0
589	441.524	0
589	443.175	0
589	444.827	0
589	446.479	0
589	448.131	0
589	449.784	0
589	451.437	0
589	453.091	0
589	454.745	0
589	456.4	0
589	458.055	0
589	459.71	0
589	461.366	0
589	463.022	0
589	464.678	0
589	466.335	0
589	467.993	0
589	469.651	0
589	471.309	0
589	472.967	0
589	474.626	0
589	476.285	0
589	477.945	0
589	479.605	0
589	481.265	0
589	482.926	0
589	484.587	0
589	486.249	0
589	487.911	0
589	489.573	0
589	491.236	0
589	492.899	0
589	494.562	0
589	496.226	0
589	497.89	0
589	499.554	0
589	501.219	0
589	502.884	0
589	504.549	0
589	506.215	0
589	507.881	0
589	509.548	0
589	511.214	0
589	512.881	0
589	514.549	0
589	516.217	0
589	517.885	0
589	519.553	0
589	521.222	0
589	522.891	0
589	524.56	0
589	526.23	0
589	527.9	0
589	529.57	0
589	531.24	0
589	532.911	0
589	534.582	0
589	536.254	0
589	537.925	0
589	539.597	0
589	541.27	0
589	542.942	0
589	544.615	0
589	546.288	0
589	547.961	0
589	549.635	0
589	551.309	0
589	552.983	0
589	554.658	0
589	556.332	0
589	558.007	0
589	559.683	0
589	561.358	0
589	563.034	0
589	564.71	0
589	566.386	0
589	568.063	0
589	569.739	0
589	571.416	0
589	573.093	0
589	574.771	0
589	576.448	0
589	578.126	0
589	579.804	0
589	581.483	0
589	583.161	0
589	584.84	0
589	586.519	0
589	588.198	0
589	589.878	0
589	591.557	0
589	593.237	0
589	594.917	0
589	596.597	0
589	598.277	0
589	599.958	0
589	601.639	-6.27609267129422e-4
589	603.32	0.00581108814285136
589	605.001	8.00897860032286e-4
589	606.682	0.00404775138622929
589	608.364	-0.00107567035819625
589	610.045	7.7888337284791e-4
589	611.727	0.00289442005459836
589	613.409	-0.00118587418767447
589	615.091	0.0023379048999582
589	616.774	-0.00213445111063029
589	618.456	-0.00361243123976774
589	620.139	-0.00151235358419834
588	212.423	0
588	213.993	0
588	215.563	0
588	217.134	0
588	218.706	0
588	220.279	0
588	221.852	0
588	223.426	0
588	225	0
588	226.576	0
588	228.152	0
588	229.728	0
588	231.305	0
588	232.883	0
588	234.462	0
588	236.042	0
588	237.622	0
588	239.202	0
588	240.784	0
588	242.366	0
588	243.948	0
588	245.532	0
588	247.116	0
588	248.701	0
588	250.286	0
588	251.872	0
588	253.459	0
588	255.046	0
588	256.634	0
588	258.223	0
588	259.812	0
588	261.402	0
588	262.993	0
588	264.584	0
588	266.176	0
588	267.769	0
588	269.362	0
588	270.956	0
588	272.551	0
588	274.146	0
588	275.742	0
588	277.338	0
588	278.935	0
588	280.533	0
588	282.131	0
588	283.73	0
588	285.33	0
588	286.93	0
588	288.531	0
588	290.132	0
588	291.735	0
588	293.337	0
588	294.941	0
588	296.545	0
588	298.149	0
588	299.754	0
588	301.36	0
588	302.966	0
588	304.573	0
588	306.181	0
588	307.789	0
588	309.398	0
588	311.007	0
588	312.617	0
588	314.228	0
588	315.839	0
588	317.451	0
588	319.063	0
588	320.676	0
588	322.29	0
588	323.904	0
588	325.519	0
588	327.134	0
588	328.75	0
588	330.366	0
588	331.983	0
588	333.601	0
588	335.219	0
588	336.838	0
588	338.457	0
588	340.077	0
588	341.697	0
588	343.318	0
588	344.94	0
588	346.562	0
588	348.185	0
588	349.808	0
588	351.432	0
588	353.056	0
588	354.681	0
588	356.306	0
588	357.932	0
588	359.558	0
588	361.185	0
588	362.813	0
588	364.441	0
588	366.07	0
588	367.699	0
588	369.328	0
588	370.959	0
588	372.589	0
588	374.221	0
588	375.852	0
588	377.485	0
588	379.117	0
588	380.751	0
588	382.384	0
